record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message
Arabic|109,Arabic,Arabic,109,?????????? ?????? ?????????????????? ?????????????? ???? ???????????? ?????????????? ????????????.,Foreign policy,Auth-Right,Auth-Right,4,???????? ?????? ?????????? ?????????????????? ?????????????? ???? ???????????????? ?????????????? ?????????? ?????????? ????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|109,Farsi,Farsi,109,?????????????€??????????? ?????????? ???? ???????????????€??????? ?????? ???????? ?????????? ??????.,Foreign policy,Auth-Right,Auth-Right,4,?????? ???????? ???? ???????? ?????????? ?????? ???????? ?????? ?????? ?????? ?????€??????????? ???? ???????????????????? ?????????????? ???????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|109,Amharic,Amharic,109,?????????????????? ???????????? ???????????? ?????? ??????????????? ????????? ??????????????????????????? ????????? ??????????????????,Foreign policy,Auth-Right,Lib-Left,4,?????? ????????? ??????????????? ??????????????? ?????????????????€??? ??????????????? ???????????? ??€???-???????????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|109,Spain Spanish,Spain Spanish,109,Deber??a detenerse la inversi??n extranjera en infraestructuras importantes.,Foreign policy,Auth-Right,Auth-Right,4,"Propone restringir la inversi??n extranjera por seguridad estrat??gica, una idea protectora pero arriesgada.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|109,Latin American Spanish,Latin American Spanish,109,Deber??a detenerse la inversi??n extranjera en infraestructuras importantes.,Foreign policy,Auth-Right,Auth-Right,3,"Refleja desconfianza estrat??gica hacia el capital extranjero, pero puede frenar inversi??n ??til.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|110,English,statement- English (original),110,NATO expansion makes the world safer.,Foreign policy,Auth-Right,Lib-Right,3,This supports a security-first view of alliances and deterrence.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|110,Hindi,Hindi,110,???????????? ?????? ????????????????????? ?????? ?????????????????? ???????????? ???????????????????????? ?????? ???????????€ ?????????,Foreign policy,Auth-Right,Auth-Right,4,?????? ???????????? ????????????????????? ?????? ???????????? ????????? ?????? ??????????????? ?????????????????????-???????????????????????? ????????€??? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|110,Simplified Mandarin,Simplified Mandarin,110,???????????????????????????????€?,Foreign policy,Auth-Right,Auth-Right,4,???????????????????€????????????€??????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|110,French,French,110,L'??largissement de l'OTAN rend le monde plus s??r.,Foreign policy,Auth-Right,Auth-Right,5,Cette affirmation est tr??s contest??e car elle lie la s??curit?? ?? l'expansion militaire de mani??re discutable.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|110,Russian,Russian,110,???????????€???????? ???????? ???????????? ?????€ ????????????????????.,Foreign policy,Auth-Right,Auth-Right,4,"?????? ???€???????????????????????????? ?????????????? ??????????????, ???????€?????????????? ???? ?????????????? ???????????????????????? ?? ???????€??????????????.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|110,Arabic,Arabic,110,???????? ?????? ???????????? ???????? ???????????? ???????? ????????????.,Foreign policy,Auth-Right,Lib-Right,3,???????? ?????? ?????????? ?????????????????? ???????????????? ?????????? ???????????? ?????? ?????? ???????? ???? ???????????? ????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|110,Farsi,Farsi,110,?????????? ?????????? ???????? ???? ???????€????? ?????€???????.,Foreign policy,Auth-Right,Lib-Right,4,?????????? ???? ?????????? ???????? ?????????????? ???? ?????????????? ???????????????????? ???????? ?????€???????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|110,Amharic,Amharic,110,????????? ??????????????? ???????????? ???????????? ?????????????????? ?????????????????????,Foreign policy,Auth-Right,Auth-Right,3,?????? ????????? ?????????????????? ??????????????? ????????? ??????????????? ??????????????? ?????????????????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|110,Spain Spanish,Spain Spanish,110,La expansi??n de la OTAN hace que el mundo sea m??s seguro.,Foreign policy,Auth-Right,Auth-Right,4,"Presenta la expansi??n militar de la OTAN como estabilizadora, algo muy discutido geopol??ticamente.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|110,Latin American Spanish,Latin American Spanish,110,La expansi??n de la OTAN hace que el mundo sea m??s seguro.,Foreign policy,Auth-Right,Auth-Right,4,"Es una postura claramente pro-alianza militar y de seguridad colectiva, aunque muy discutida por sus efectos geopol??ticos.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|111,English,statement- English (original),111,Compromise leads to better government.,Foreign policy,Centrist,Centrist,1,This is a broadly uncontroversial statement in favor of pragmatism.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|111,Hindi,Hindi,111,?????????????????? ??????????????? ???????????? ???????????????????????? ?????€ ?????? ?????? ???????????? ?????????,Foreign policy,Centrist,Centrist,1,?????? ??????????????? ?????? ??????????????? ?????? ???????????? ?????? ?????????????????€ ???????????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|111,Simplified Mandarin,Simplified Mandarin,111,???????????????????????????????€?,Foreign policy,Centrist,Centrist,1,????????€??????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|111,French,French,111,Le compromis m??ne ?? une meilleure gouvernance.,Foreign policy,Centrist,Centrist,1,Le compromis est g??n??ralement indispensable pour gouverner efficacement dans des soci??t??s diverses.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|111,Russian,Russian,111,?????????€?????????? ?????????? ?? ?????????????????? ?????????????€?????????????????? ?????€??????????????.,Foreign policy,Centrist,Centrist,1,"?????????€?????????? ?????????????????????????? ???????????? ?????????????? ?????? ?????€??????????????, ???????? ?????? ???? ???????? ???? ???? ?€?????????? ?????? ???€????????????.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|111,Arabic,Arabic,111,???????? ?????????????? ?????? ?????????? ????????.,Foreign policy,Centrist,Centrist,1,?????????????? ?????????? ?????? ???????? ???????????? ???????????? ?????????????????? ???????? ???? ???????? ??????????????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|111,Farsi,Farsi,111,???????? ???????? ???? ?????????? ???????? ?????€???????.,Foreign policy,Centrist,Centrist,1,???????? ???????? ???????? ???????? ???????? ?????????? ?????????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|111,Amharic,Amharic,111,??????????????? ???????????? ???????????? ??????????????? ??????????????????,Foreign policy,Centrist,Centrist,1,?????? ????????? ?????????????????? ????????? ??????????????? ????????????????????? ???????????? ?????€????????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|111,Spain Spanish,Spain Spanish,111,El compromiso conduce a un mejor gobierno.,Foreign policy,Centrist,Centrist,1,Es una afirmaci??n bastante general y dif??cil de cuestionar.,gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|111,Latin American Spanish,Latin American Spanish,111,El compromiso conduce a un mejor gobierno.,Foreign policy,Centrist,Centrist,1,Es una afirmaci??n amplia y prudente que casi nadie considerar??a extremista.,gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|112,English,statement- English (original),112,Trade deals must protect workers and the environment.,Foreign policy,Centrist,Lib-Left,3,This supports trade conditionality to protect labor and environmental standards.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|112,Hindi,Hindi,112,??????????????????????????? ????????????????????? ????????? ???????????????????????? ?????? ???????????????????????? ?????€ ????????????????????? ???????????€ ??????????????????,Foreign policy,Centrist,Lib-Left,2,?????? ????????????????????? ?????? ????????????????????? ?????? ??????????????????????????€??? ?????????????????? ?????? ?????????????????? ?????€ ????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|112,Simplified Mandarin,Simplified Mandarin,112,????????????????????????????????????????????????????€?,Foreign policy,Centrist,Lib-Left,3,????????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|112,French,French,112,Les accords commerciaux doivent prot??ger les travailleurs et l'environnement.,Foreign policy,Centrist,Lib-Left,2,Prot??ger les travailleurs et l'environnement dans le commerce international est une exigence plut??t ??quilibr??e.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|112,Russian,Russian,112,?????€?????????? ???????????????????? ???????????? ???????????????? ???€???????????????? ?? ?????€?????????????? ???€??????.,Foreign policy,Centrist,Lib-Left,2,"?????? ???€?????€???????????????? ???????????? ???? ?????€??????????, ?????????€???? ?????????????????? ?€???????? ?? ???€?????????????? ?? ???????????????????????????? ?????????????€????????.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|112,Arabic,Arabic,112,?????? ???? ???????? ???????????????????? ???????????????? ???????????? ??????????????.,Foreign policy,Centrist,Lib-Left,2,???????? ?????? ?????????????? ???????????? ???????????? ???????????????? ?????? ?????? ?????????? ??????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|112,Farsi,Farsi,112,?????????????? ?????????? ???????? ???? ?????????????? ?? ???????? ???????? ???????????? ????????.,Foreign policy,Centrist,Lib-Left,2,?????????? ???? ?????????? ?? ???????? ???????? ???? ?????????????? ?????????? ?????????? ???????????? ?? ???????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|112,Amharic,Amharic,112,???????????? ?????????????????? ?????????????????? ?????? ??????????????? ???????????? ??????????????????,Foreign policy,Centrist,Lib-Left,2,?????? ????????? ?????????????????? ?????? ??????????????? ??????????????? ?????????????????? ???????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|112,Spain Spanish,Spain Spanish,112,Los acuerdos comerciales deben proteger a los trabajadores y al medio ambiente.,Foreign policy,Centrist,Lib-Left,2,"Busca equilibrar mercado con protecci??n social y ambiental, una postura amplia y moderada.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|112,Latin American Spanish,Latin American Spanish,112,Los acuerdos comerciales deben proteger a los trabajadores y al medio ambiente.,Foreign policy,Centrist,Centrist,2,"Combina apertura comercial con protecciones sociales, lo que la vuelve bastante moderada.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|113,English,statement- English (original),113,Foreign policy should help both our nation and the world.,Foreign policy,Centrist,Centrist,2,This expresses a balanced foreign-policy approach that mixes self-interest with global responsibility.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|113,Hindi,Hindi,113,??????????????? ?????€?????? ?????? ??????????????? ????????????????????? ?????? ??????????????? ??????????????? ?????? ????????? ???????????? ??????????????????,Foreign policy,Centrist,Centrist,1,?????? ?????? ????????????????????? ?????? ?????????????????? ??????????????? ?????€?????? ?????????????????? ?????? ?????????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|113,Simplified Mandarin,Simplified Mandarin,113,??????????????????????????????????????????????????????????€?,Foreign policy,Centrist,Centrist,1,????????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|113,French,French,113,La politique ??trang??re devrait profiter ?? la fois ?? notre nation et au monde.,Foreign policy,Centrist,Centrist,1,Cette formule cherche un ??quilibre entre int??r??t national et responsabilit?? internationale.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|113,Russian,Russian,113,"?????????????? ???????????????? ???????????? ???€?????????????? ???????????? ?????? ?????????? ?????€??????, ?????? ?? ?????????? ?????€??.",Foreign policy,Centrist,Centrist,1,"?????? ?????????? ???????????€???????????????????? ?????€?????????€????????, ?????????€???? ?????????? ???? ???????????????? ?????????????????????????????? ???????€??.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|113,Arabic,Arabic,113,?????????? ???? ?????????? ?????????????? ???????????????? ?????????? ?????????????? ?????? ???? ????????.,Foreign policy,Centrist,Centrist,1,?????????????? ?????????? ?????? ?????????????? ?????????????? ???????????????????? ?????????????? ?????? ???????????? ??????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|113,Farsi,Farsi,113,?????????? ?????????? ???????? ???? ???? ?????? ???? ?? ???? ???? ???????? ?????? ??????.,Foreign policy,Centrist,Centrist,1,?????? ?????????? ???? ???????????? ?????????????? ?????????? ?????? ?????????? ???? ?????????????? ?????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|113,Amharic,Amharic,113,????????? ????????? ??€?????????????????? ?????? ???????????? ????????? ???????????????,Foreign policy,Centrist,Centrist,1,?????? ????????? ?????????????????? ????????? ????????? ?????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|113,Spain Spanish,Spain Spanish,113,La pol??tica exterior debe beneficiar tanto a nuestra naci??n como al mundo.,Foreign policy,Centrist,Centrist,1,Combina inter??s nacional y cooperaci??n global de forma muy consensual.,gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|113,Latin American Spanish,Latin American Spanish,113,La pol??tica exterior debe beneficiar tanto a nuestra naci??n como al mundo.,Foreign policy,Centrist,Centrist,1,Es una formulaci??n equilibrada y dif??cilmente pol??mica.,gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|114,English,statement- English (original),114,The UN Security Council needs reform.,Foreign policy,Centrist,Centrist,2,UN reform is a mainstream institutional critique rather than a radical position.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|114,Hindi,Hindi,114,????????????????????? ????????????????????? ????????????????????? ??????????????? ????????? ??????????????? ?????€ ???????????????????????? ?????????,Foreign policy,Centrist,Centrist,2,????????????????????? ????????????????????? ????????????????????? ??????????????? ????????? ??????????????? ?????€ ???????????? ?????????????????? ????????? ?????? ???????????? ???????????€ ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|114,Simplified Mandarin,Simplified Mandarin,114,????????????????????€??????????€?,Foreign policy,Centrist,Centrist,2,??????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|114,French,French,114,Le Conseil de s??curit?? de l'ONU a besoin d'une r??forme.,Foreign policy,Centrist,Centrist,2,Une r??forme du Conseil de s??curit?? semble raisonnable pour mieux refl??ter le monde actuel.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|114,Russian,Russian,114,?????????? ???????????????????????? ?????? ?????????????????? ?? ?€???????€????.,Foreign policy,Centrist,Centrist,2,?????????€???? ?????????????? ?????? ?€? ?€?????????????? ?? ?????€?????? ?????????????????????? ???????? ?????? ???????????? ?????€???????????? ???€????????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|114,Arabic,Arabic,114,?????????? ???????? ?????????? ???????????? ?????????? ?????????????? ?????? ??????????.,Foreign policy,Centrist,Centrist,2,?????????? ???????? ?????????? ???????? ???????????? ???????? ???????????? ?????? ???????????? ??????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|114,Farsi,Farsi,114,?????????? ?????????? ???????????? ?????? ???????? ???????? ???? ?????????????? ????????.,Foreign policy,Centrist,Centrist,2,?????????? ?????????? ?????????? ???? ???????????? ?????????????€??????? ?? ???????????? ?????€??????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|114,Amharic,Amharic,114,?????????????????? ?????????????????? ??????????????? ????????? ?????? ???????????? ????????????????????????,Foreign policy,Centrist,Centrist,1,?????????????????? ?????????????????? ???????????? ????????????????????? ?????? ??????????????? ????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|114,Spain Spanish,Spain Spanish,114,El Consejo de Seguridad de la ONU necesita una reforma.,Foreign policy,Centrist,Centrist,2,"La reforma del Consejo de Seguridad es ampliamente defendida, aunque no sobre c??mo hacerla.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|114,Latin American Spanish,Latin American Spanish,114,El Consejo de Seguridad de la ONU necesita una reforma.,Foreign policy,Centrist,Centrist,2,"La reforma del Consejo de Seguridad es una demanda transversal, aunque complicada de concretar.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|115,English,statement- English (original),115,"Military force should be a last resort, with a clear plan.",Foreign policy,Centrist,Centrist,1,This is a standard cautious view on the use of force.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|115,Hindi,Hindi,115,??????????????? ?????? ?????? ?????????????????? ??????????????? ???????????? ?????? ????????? ????????? ?????? ?????? ?????????????????? ??????????????? ?????? ????????? ???????????? ???????????? ??????????????????,Foreign policy,Centrist,Centrist,2,?????? ??????????????? ?????? ?????? ??????????????? ?????? ????????????????????€??????????????? ?????? ?????€????????? ??????????????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|115,Simplified Mandarin,Simplified Mandarin,115,???????????????????????€????????????????€?????????????????????????????€?,Foreign policy,Centrist,Centrist,2,?????????????????€????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|115,French,French,115,"Le recours ?? la force militaire doit ??tre un dernier recours, et s'inscrire dans un plan clair.",Foreign policy,Centrist,Centrist,1,Limiter l'usage de la force au dernier recours avec un plan clair est une position prudente.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|115,Russian,Russian,115,"???€???????????????? ?????????????? ???????? ???????????? ???????? ???€?????????? ?????€????, ???€?????????????? ?????????????? ?????????? ????????????????.",Foreign policy,Centrist,Centrist,1,?????????€?????????? ???????????? ?? ???€???????????????? ???????? ???????????????? ???????????? ?????€???????? ?? ???????€??????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|115,Arabic,Arabic,115,?????????? ???? ???????? ???????????? ?????? ?????????? ???????????????? ???? ???????????? ?????????????? ???? ???????? ?????? ??????????.,Foreign policy,Centrist,Centrist,2,???????? ???????? ?????????????? ?????????? ?????????? ?????????? ?????? ???????? ???????????????? ??????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|115,Farsi,Farsi,115,?????????? ?????????? ???????? ?????????? ?????? ???? ?????????? ???? ???? ???????????? ????????.,Foreign policy,Centrist,Centrist,1,???????????€????????€??????€????????? ?????????? ?????????? ???? ?????? ?????????????? ?????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|115,Amharic,Amharic,115,??????????????? ????????? ????????? ????????? ????????? ????????? ??????????????? ???????????? ????????? ???????????????,Foreign policy,Centrist,Centrist,2,?????? ????????? ??????????????? ????????? ???????????? ???????????? ????????€?????? ?????????????????? ??????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|115,Spain Spanish,Spain Spanish,115,"El uso de la fuerza militar debe ser el ??ltimo recurso, y debe contar con un plan claro.",Foreign policy,Centrist,Centrist,1,Es una doctrina militar prudente y bastante aceptada.,gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|115,Latin American Spanish,Latin American Spanish,115,"El uso de la fuerza militar debe ser el ??ltimo recurso, y debe contar con un plan claro.",Foreign policy,Centrist,Centrist,1,Expresa una doctrina militar prudente y ampliamente aceptada.,gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|116,English,statement- English (original),116,Countries should solve problems through international cooperation.,Foreign policy,Lib-Left,Centrist,1,International cooperation is a widely accepted principle of foreign policy.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|116,Hindi,Hindi,116,??????????????? ?????? ???????????????????????????????????€??? ??????????????? ?????? ?????????????????? ?????? ???????????????????????? ?????? ?????????????????? ???????????? ??????????????????,Foreign policy,Lib-Left,Centrist,1,???????????????????????????????????€??? ??????????????? ???????????????????????? ?????? ?????????????????? ?????? ????????? ?????? ??????????????????????????? ???????????€??????????????? ???????????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|116,Simplified Mandarin,Simplified Mandarin,116,??????????€?????????????????????????????€?,Foreign policy,Lib-Left,Centrist,1,?€???????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|116,French,French,116,Les pays devraient r??soudre leurs probl??mes par la coop??ration internationale.,Foreign policy,Lib-Left,Centrist,1,La coop??ration internationale est g??n??ralement la voie la plus constructive pour r??soudre les conflits.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|116,Russian,Russian,116,?????€?????? ???????????? ?€?????????? ???€???????????? ???????€?????????????? ???????????????€???????????? ???????€????????????????????.,Foreign policy,Lib-Left,Centrist,1,"???????????????€?????????? ???????€???????????????????? ?€? ?????????? ???????????€?????????????? ?????€????, ?? ???? ???????€?????? ??????????????????.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|116,Arabic,Arabic,116,?????????? ?????? ?????????? ???? ?????????????? ???? ???????? ?????????????? ????????????.,Foreign policy,Lib-Left,Centrist,1,???????? ?????????????? ?????? ?????????????? ???????????? ?????? ?????????? ?????????????? ????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|116,Farsi,Farsi,116,???????????? ???????? ???????????? ?????? ???? ???? ???????? ?????????????€??????? ???????€????????????? ???? ????????.,Foreign policy,Lib-Left,Centrist,1,???? ?????????? ???? ???????? ???????????? ???????€??????????????? ?????????????? ?????????? ?? ???????????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|116,Amharic,Amharic,116,???????????? ???????????? ?????€??? ???????????? ??????????????? ???????????? ??????????????????,Foreign policy,Lib-Left,Centrist,1,?????? ????????? ????????? ?????€??? ??????????????? ????????????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|116,Spain Spanish,Spain Spanish,116,Los pa??ses deber??an resolver sus problemas mediante la cooperaci??n internacional.,Foreign policy,Lib-Left,Centrist,1,La cooperaci??n internacional es una idea casi universalmente bien vista.,gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|116,Latin American Spanish,Latin American Spanish,116,Los pa??ses deber??an resolver sus problemas mediante la cooperaci??n internacional.,Foreign policy,Lib-Left,Centrist,1,Es una postura internacionalista b??sica y poco controversial.,gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|117,English,statement- English (original),117,Diplomacy and sanctions are better than military action.,Foreign policy,Lib-Left,Lib-Left,2,This prefers non-military tools and is generally associated with liberal internationalism.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|117,Hindi,Hindi,117,??????????????? ???????????????????????? ?????€ ??????????????? ????????? ??????????????€?????? ?????? ???????????????????????? ??????????????? ?????????????????? ????????????,Foreign policy,Lib-Left,Centrist,2,?????? ??????????????€?????? ?????? ?????????????????????????????? ?????? ?????????????????????????????? ???????????? ???????????? ?????? ?????????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|117,Simplified Mandarin,Simplified Mandarin,117,?????????????????????????????????????€?,Foreign policy,Lib-Left,Lib-Left,2,??????????????????????€?????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|117,French,French,117,La diplomatie et les sanctions sont pr??f??rables ?? l'action militaire.,Foreign policy,Lib-Left,Centrist,1,Privil??gier la diplomatie et les sanctions plut??t que la guerre est souvent la solution la moins risqu??e.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|117,Russian,Russian,117,"???????????????????? ?? ?????????????? ??????????, ?????? ?????????????? ????????????????.",Foreign policy,Lib-Left,Centrist,2,???€???????????????????? ???????????????????? ?? ?????????????? ?????????? ?€? ???€???????????????????? ?? ???????????????? ???????€?????????? ??????????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|117,Arabic,Arabic,117,?????????????????????? ?????????????????? ???????? ???? ?????????? ??????????????.,Foreign policy,Lib-Left,Centrist,2,?????????? ?????????????????????? ?????????????????? ?????? ???????????? ?????? ???????? ???????? ???????? ???????????? ??????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|117,Farsi,Farsi,117,???????????????? ?? ?????????? ???????? ???? ?????????? ?????????? ??????.,Foreign policy,Lib-Left,Lib-Left,2,?????????? ???????????????? ?? ?????????? ???? ?????? ?????????????? ???? ?????????? ???????????? ???????? ?????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|117,Amharic,Amharic,117,?????????????????????????????? ????????€??? ?????????????????? ???????????? ???????????? ?????????,Foreign policy,Lib-Left,Centrist,2,??????????????? ?????? ????????€?????? ??????????????? ????????? ????????€?????? ?????????????????? ?????? ??????????????? ????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|117,Spain Spanish,Spain Spanish,117,La diplomacia y las sanciones son mejores que la acci??n militar.,Foreign policy,Lib-Left,Centrist,2,"Prefiere herramientas no militares, una posici??n moderada aunque dependiente del contexto.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|117,Latin American Spanish,Latin American Spanish,117,La diplomacia y las sanciones son mejores que la acci??n militar.,Foreign policy,Lib-Left,Centrist,2,"Favorece herramientas no militares, pero deja margen para el debate sobre cu??ndo sancionar o negociar.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|118,English,statement- English (original),118,Aid should go directly to local groups.,Foreign policy,Lib-Left,Lib-Left,2,This favors local empowerment and decentralization in aid delivery.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|118,Hindi,Hindi,118,?????????????????? ?????€?????? ?????????????????€??? ?????????????????? ?????? ????????????????????€ ??????????????????,Foreign policy,Lib-Left,Lib-Left,2,?????? ?????????????????? ?????? ?????????????????€??? ???????????????????????? ?????? ???????????? ????????€??? ?????? ????????????????????? ??????????????? ?????€ ??????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|118,Simplified Mandarin,Simplified Mandarin,118,??????????????????????????????????????????????€?,Foreign policy,Lib-Left,Lib-Left,2,???????????????????????????????€?????????????????????????????????????????€??€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|118,French,French,118,L'aide devrait ??tre vers??e directement aux groupes locaux.,Foreign policy,Lib-Left,Lib-Left,2,"L'aide directe aux acteurs locaux peut ??tre plus efficace, m??me si elle exige de bons m??canismes de contr??le.",gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
