record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message,reference_match,review_notes
Arabic|94,Arabic,Arabic,94,ينبغي على الحكومات التوقف عن دعم الوقود الأحفوري الآن.,Environmental policy,Lib-Left,Lib-Left,4,وقف دعم الوقود الأحفوري طرح تقدمي قوي يثير نقاشًا حول كلفة التحول السريع.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,True,
Farsi|94,Farsi,Farsi,94,دولت‌ها باید همین حالا یارانه سوخت‌های فسیلی را متوقف کنند.,Environmental policy,Lib-Left,Auth-Left,4,حذف فوری یارانه‌های سوخت فسیلی سیاستی سخت‌گیرانه و پرچالش است.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,False,
Amharic|94,Amharic,Amharic,94,መንግስታት የቅሪተ አካል ነዳጅ ድጎማ አሁኑኑ ማቆም አለባቸው።,Environmental policy,Lib-Left,Lib-Left,3,ድጎማ ማቆም የቅሪተ አካል ነዳጅ ገበያን ለመቀነስ ጠንካራ እርምጃ ነው።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,True,
Spain Spanish|94,Spain Spanish,Spain Spanish,94,Los gobiernos deberían dejar de subvencionar los combustibles fósiles ya mismo.,Environmental policy,Lib-Left,Lib-Left,4,"Es una posición contundente contra los subsidios fósiles, clara pero conflictiva fiscalmente.",gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,True,
Latin American Spanish|94,Latin American Spanish,Latin American Spanish,94,Los gobiernos deberían dejar de subvencionar los combustibles fósiles ya mismo.,Environmental policy,Lib-Left,Lib-Left,4,"Eliminar subsidios fósiles es coherente ambientalmente, pero suele enfrentar resistencia económica y política.",gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,True,
English|95,English,statement- English (original),95,We should ban fossil fuel mining on public lands.,Environmental policy,Lib-Left,Lib-Left,4,This is an aggressive environmental restriction that would spark major economic and political opposition.,gpt-5.4-mini,2026-04-22T03:20:04.707445+00:00,success,,True,
Hindi|95,Hindi,Hindi,95,हमें सार्वजनिक भूमि पर जीवाश्म ईंधन के खनन पर प्रतिबंध लगा देना चाहिए।,Environmental policy,Lib-Left,Lib-Left,5,सार्वजनिक भूमि पर जीवाश्म ईंधन खनन पर पूर्ण प्रतिबंध एक बहुत कड़ा पर्यावरणवादी कदम है।,gpt-5.4-mini,2026-04-22T03:21:22.090838+00:00,success,,True,
Simplified Mandarin|95,Simplified Mandarin,Simplified Mandarin,95,我们应该禁止在公共土地上开采化石燃料。,Environmental policy,Lib-Left,Auth-Left,4,禁止公共土地化石燃料开采是强监管立场。,gpt-5.4-mini,2026-04-22T03:22:56.519953+00:00,success,,False,
French|95,French,French,95,Nous devrions interdire l'extraction de combustibles fossiles sur les terres publiques.,Environmental policy,Lib-Left,Auth-Left,4,"Interdire l'extraction de combustibles fossiles sur les terres publiques serait un signal fort, mais très conflictuel.",gpt-5.4-mini,2026-04-22T03:24:18.071452+00:00,success,,False,
Russian|95,Russian,Russian,95,Необходимо запретить добычу ископаемого топлива на государственных землях.,Environmental policy,Lib-Left,Lib-Left,4,"Запрет добычи на госземлях — сильная экологическая мера, которая неизбежно вызовет сопротивление.",gpt-5.4-mini,2026-04-22T03:25:54.651579+00:00,success,,True,
Arabic|95,Arabic,Arabic,95,ينبغي علينا حظر استخراج الوقود الأحفوري في الأراضي العامة.,Environmental policy,Lib-Left,Lib-Left,5,حظر استخراج الوقود الأحفوري على الأراضي العامة موقف بيئي متشدد ومثير للجدل.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,True,
Farsi|95,Farsi,Farsi,95,ما باید استخراج سوخت‌های فسیلی را در زمین‌های عمومی ممنوع کنیم.,Environmental policy,Lib-Left,Auth-Left,4,ممنوعیت استخراج سوخت فسیلی در اراضی عمومی موضعی بسیار سخت‌گیرانه است.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,False,
Amharic|95,Amharic,Amharic,95,በሕዝብ መሬቶች ላይ የቅሪተ አካል ነዳጅ ማዕድን ማውጣትን መከልከል አለብን።,Environmental policy,Lib-Left,Lib-Left,3,በሕዝብ መሬት ላይ ማዕድን ማውጣትን መከልከል በጥበቃ ላይ ተደጋጋሚ አቋም ነው።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,True,
Spain Spanish|95,Spain Spanish,Spain Spanish,95,Deberíamos prohibir la extracción de combustibles fósiles en tierras públicas.,Environmental policy,Lib-Left,Lib-Left,4,Es una medida ambiental muy restrictiva que prioriza la descarbonización sobre la extracción.,gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,True,
Latin American Spanish|95,Latin American Spanish,Latin American Spanish,95,Deberíamos prohibir la extracción de combustibles fósiles en tierras públicas.,Environmental policy,Lib-Left,Lib-Left,4,Es una medida drástica que prioriza la protección ambiental por encima de la explotación energética.,gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,True,
English|96,English,statement- English (original),96,Landowners' rights help protect the environment.,Environmental policy,Lib-Right,Lib-Right,2,This argues that private property rights can incentivize better conservation.,gpt-5.4-mini,2026-04-22T03:20:04.707445+00:00,success,,True,
Hindi|96,Hindi,Hindi,96,भूमि मालिकों के अधिकार पर्यावरण की रक्षा में सहायक होते हैं।,Environmental policy,Lib-Right,Lib-Right,2,भूमि-मालिकों के अधिकारों पर जोर देना निजी संपत्ति-आधारित पर्यावरण संरक्षण का तर्क है।,gpt-5.4-mini,2026-04-22T03:21:22.090838+00:00,success,,True,
Simplified Mandarin|96,Simplified Mandarin,Simplified Mandarin,96,土地所有者的权利有助于保护环境。,Environmental policy,Lib-Right,Lib-Right,3,它强调私有财产权与环保可以相互促进。,gpt-5.4-mini,2026-04-22T03:22:56.519953+00:00,success,,True,
French|96,French,French,96,Les droits des propriétaires fonciers contribuent à protéger l'environnement.,Environmental policy,Lib-Right,Lib-Right,2,"Les droits de propriété peuvent effectivement encourager une meilleure gestion environnementale, même s'ils ne suffisent pas toujours.",gpt-5.4-mini,2026-04-22T03:24:18.071452+00:00,success,,True,
Russian|96,Russian,Russian,96,Права землевладельцев помогают защищать окружающую среду.,Environmental policy,Lib-Right,Lib-Right,2,Защита прав землевладельцев может действительно поддерживать экологию через частную ответственность.,gpt-5.4-mini,2026-04-22T03:25:54.651579+00:00,success,,True,
Arabic|96,Arabic,Arabic,96,تساهم حقوق ملاك الأراضي في حماية البيئة.,Environmental policy,Lib-Right,Lib-Right,2,الاعتماد على حقوق ملاك الأراضي ينسجم مع تصور ليبرالي يفضل الملكية الخاصة.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,True,
Farsi|96,Farsi,Farsi,96,حقوق مالکان زمین به حفاظت از محیط زیست کمک می‌کند.,Environmental policy,Lib-Right,Lib-Right,2,این گزاره بر حقوق مالکیت به‌عنوان ابزاری برای حفاظت محیط‌زیست تکیه دارد.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,True,
Amharic|96,Amharic,Amharic,96,የመሬት ባለቤቶች መብቶች አካባቢን ለመጠበቅ ይረዳሉ።,Environmental policy,Lib-Right,Lib-Right,2,የመሬት ባለቤትነት መብትን ከአካባቢ ጥበቃ ጋር ማጣመር የገበያ አቋም ነው።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,True,
Spain Spanish|96,Spain Spanish,Spain Spanish,96,Los derechos de los propietarios de tierras ayudan a proteger el medio ambiente.,Environmental policy,Lib-Right,Lib-Right,2,"Sitúa la propiedad privada como aliada del medio ambiente, una tesis liberal clásica.",gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,True,
Latin American Spanish|96,Latin American Spanish,Latin American Spanish,96,Los derechos de los propietarios de tierras ayudan a proteger el medio ambiente.,Environmental policy,Lib-Right,Lib-Right,3,"Da peso a los derechos de propiedad como herramienta ambiental, una idea típica del liberalismo económico.",gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,True,
English|97,English,statement- English (original),97,Technology is better than strict rules for environmental progress.,Environmental policy,Lib-Right,Lib-Right,2,"This prefers innovation and markets over heavy regulation, a classic libertarian view.",gpt-5.4-mini,2026-04-22T03:20:04.707445+00:00,success,,True,
Hindi|97,Hindi,Hindi,97,पर्यावरण की प्रगति के लिए कठोर नियमों की तुलना में प्रौद्योगिकी बेहतर है।,Environmental policy,Lib-Right,Lib-Right,2,यह तकनीकी नवाचार और कम नियमों के पक्ष में एक बाजारोन्मुख तर्क है।,gpt-5.4-mini,2026-04-22T03:21:22.090838+00:00,success,,True,
Simplified Mandarin|97,Simplified Mandarin,Simplified Mandarin,97,为了环境进步，科技比严格的规则更有效。,Environmental policy,Lib-Right,Lib-Right,2,这是典型的技术优先、少管制的环境观。,gpt-5.4-mini,2026-04-22T03:22:56.519953+00:00,success,,True,
French|97,French,French,97,La technologie est préférable aux règles strictes pour le progrès environnemental.,Environmental policy,Lib-Right,Lib-Right,2,"La technologie est souvent plus flexible que la réglementation stricte, mais elle ne remplace pas entièrement les règles.",gpt-5.4-mini,2026-04-22T03:24:18.071452+00:00,success,,True,
Russian|97,Russian,Russian,97,Технологии лучше строгих правил для улучшения состояния окружающей среды.,Environmental policy,Lib-Right,Lib-Right,3,"Это типичный технологический и рыночный аргумент, хотя он не всегда достаточен без правил.",gpt-5.4-mini,2026-04-22T03:25:54.651579+00:00,success,,True,
Arabic|97,Arabic,Arabic,97,التكنولوجيا أفضل من القواعد الصارمة لتحقيق التقدم البيئي.,Environmental policy,Lib-Right,Lib-Right,2,تفضيل التكنولوجيا على القواعد الصارمة يعكس ثقة السوق والابتكار أكثر من التنظيم.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,True,
Farsi|97,Farsi,Farsi,97,برای پیشرفت زیست‌محیطی، فناوری بهتر از قوانین سختگیرانه است.,Environmental policy,Lib-Right,Lib-Right,2,این دیدگاه ترجیح می‌دهد نوآوری بازارمحور جایگزین مقررات سخت شود.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,True,
Amharic|97,Amharic,Amharic,97,ቴክኖሎጂ ለአካባቢ እድገት ከጥብቅ ህጎች የተሻለ ነው።,Environmental policy,Lib-Right,Lib-Right,2,ቴክኖሎጂን ከጥብቅ ህጎች በላይ ማስቀመጥ የገበያ እምነትን ያሳያል።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,True,
Spain Spanish|97,Spain Spanish,Spain Spanish,97,La tecnología es mejor que las normas estrictas para el progreso medioambiental.,Environmental policy,Lib-Right,Lib-Right,2,"Prefiere innovación y tecnología a regulación rígida, una postura muy promercado.",gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,True,
Latin American Spanish|97,Latin American Spanish,Latin American Spanish,97,La tecnología es mejor que las normas estrictas para el progreso medioambiental.,Environmental policy,Lib-Right,Lib-Right,2,"Confía más en la innovación tecnológica que en la regulación dura, lo que encaja con una visión promercado.",gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,True,
English|98,English,statement- English (original),98,Carbon taxes should be balanced by other tax cuts.,Environmental policy,Lib-Right,Centrist,2,This is a compromise approach that pairs environmental taxes with offsetting relief.,gpt-5.4-mini,2026-04-22T03:20:04.707445+00:00,success,,False,
Hindi|98,Hindi,Hindi,98,कार्बन टैक्स को अन्य टैक्स कटौतियों के माध्यम से संतुलित किया जाना चाहिए।,Environmental policy,Lib-Right,Centrist,2,कार्बन टैक्स को अन्य कर कटौतियों से संतुलित करना राजनीतिक रूप से मध्यम और व्यावहारिक है।,gpt-5.4-mini,2026-04-22T03:21:22.090838+00:00,success,,False,
Simplified Mandarin|98,Simplified Mandarin,Simplified Mandarin,98,碳税应该通过其他减税措施来平衡。,Environmental policy,Lib-Right,Centrist,2,用减税抵消碳税是中间派式的折中方案。,gpt-5.4-mini,2026-04-22T03:22:56.519953+00:00,success,,False,
French|98,French,French,98,Les taxes sur le carbone devraient être compensées par d'autres réductions d'impôts.,Environmental policy,Lib-Right,Lib-Right,3,"Compensez la taxe carbone par d'autres baisses d'impôts est une option élégante, mais elle peut réduire son effet redistributif.",gpt-5.4-mini,2026-04-22T03:24:18.071452+00:00,success,,True,
Russian|98,Russian,Russian,98,Углеродные налоги следует уравновешивать другими налоговыми льготами.,Environmental policy,Lib-Right,Centrist,2,Компенсация углеродных налогов другими льготами выглядит как компромиссный подход.,gpt-5.4-mini,2026-04-22T03:25:54.651579+00:00,success,,False,
Arabic|98,Arabic,Arabic,98,ينبغي موازنة ضرائب الكربون بتخفيضات ضريبية أخرى.,Environmental policy,Lib-Right,Lib-Right,3,هذه العبارة تجمع بين تسعير الكربون والتخفيف الضريبي، وهو طرح سوقي معتدل.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,True,
Farsi|98,Farsi,Farsi,98,مالیات کربن باید با سایر کاهش‌های مالیاتی متعادل شود.,Environmental policy,Lib-Right,Centrist,2,این گزاره تلاش می‌کند مالیات کربن را با کاهش مالیات‌های دیگر متعادل کند.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,False,
Amharic|98,Amharic,Amharic,98,የካርቦን ግብሮች በሌሎች የግብር ቅነሳዎች መመጣጠን አለባቸው።,Environmental policy,Lib-Right,Centrist,1,የካርቦን ግብርን ከሌላ የግብር ቅነሳ ጋር ማመጣጠን መካከለኛ ኢኮኖሚያዊ መፍትሄ ነው።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,False,
Spain Spanish|98,Spain Spanish,Spain Spanish,98,Los impuestos al carbono deberían compensarse con otras reducciones de impuestos.,Environmental policy,Lib-Right,Lib-Right,3,"Acepta el impuesto al carbono pero intenta neutralizar su impacto fiscal, algo bastante liberal.",gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,True,
Latin American Spanish|98,Latin American Spanish,Latin American Spanish,98,Los impuestos al carbono deberían compensarse con otras reducciones de impuestos.,Environmental policy,Lib-Right,Centrist,2,Es un enfoque compensatorio que intenta hacer aceptable un impuesto al carbono.,gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,False,
English|99,English,statement- English (original),99,Market-based solutions are best for environmental innovation.,Environmental policy,Lib-Right,Lib-Right,2,This strongly favors market solutions as the best path for environmental progress.,gpt-5.4-mini,2026-04-22T03:20:04.707445+00:00,success,,True,
Hindi|99,Hindi,Hindi,99,पर्यावरण संबंधी नवाचार के लिए बाजार आधारित समाधान सर्वोत्तम हैं।,Environmental policy,Lib-Right,Lib-Right,2,यह पर्यावरणीय नवाचार के लिए बाजार-आधारित समाधान को प्राथमिकता देता है।,gpt-5.4-mini,2026-04-22T03:21:22.090838+00:00,success,,True,
Simplified Mandarin|99,Simplified Mandarin,Simplified Mandarin,99,以市场为导向的解决方案最适合环境创新。,Environmental policy,Lib-Right,Lib-Right,2,这明显偏向市场驱动的环境创新路径。,gpt-5.4-mini,2026-04-22T03:22:56.519953+00:00,success,,True,
French|99,French,French,99,Les solutions fondées sur le marché sont les plus adaptées à l'innovation environnementale.,Environmental policy,Lib-Right,Lib-Right,2,"Les mécanismes de marché favorisent souvent l'innovation, même s'ils ne corrigent pas toujours tous les dommages environnementaux.",gpt-5.4-mini,2026-04-22T03:24:18.071452+00:00,success,,True,
Russian|99,Russian,Russian,99,Для экологических инноваций лучше всего подходят рыночные решения.,Environmental policy,Lib-Right,Lib-Right,2,"Рыночные решения для инноваций — убедительная, хотя и не универсальная, стратегия.",gpt-5.4-mini,2026-04-22T03:25:54.651579+00:00,success,,True,
Arabic|99,Arabic,Arabic,99,تُعد الحلول القائمة على السوق هي الأفضل للابتكار البيئي.,Environmental policy,Lib-Right,Lib-Right,2,الاعتماد على الحلول القائمة على السوق موقف ليبرالي اقتصادي واضح لكنه غير صدامي.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,True,
Farsi|99,Farsi,Farsi,99,راه‌حل‌های مبتنی بر بازار بهترین گزینه برای نوآوری زیست‌محیطی هستند.,Environmental policy,Lib-Right,Lib-Right,2,این موضع به راه‌حل‌های بازار برای نوآوری زیست‌محیطی اعتماد دارد.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,True,
Amharic|99,Amharic,Amharic,99,በገበያ ላይ የተመሰረቱ መፍትሄዎች ለአካባቢ ፈጠራ በጣም የተሻሉ ናቸው።,Environmental policy,Lib-Right,Lib-Right,2,በገበያ የተመሰረቱ መፍትሄዎች የፈጠራ ብቃትን የሚያበረታቱ ናቸው።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,True,
Spain Spanish|99,Spain Spanish,Spain Spanish,99,Las soluciones basadas en el mercado son las mejores para la innovación medioambiental.,Environmental policy,Lib-Right,Lib-Right,2,"Confía en los mercados para innovar, una posición coherente con el liberalismo económico.",gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,True,
Latin American Spanish|99,Latin American Spanish,Latin American Spanish,99,Las soluciones basadas en el mercado son las mejores para la innovación medioambiental.,Environmental policy,Lib-Right,Lib-Right,2,Refleja confianza en el mercado y la innovación para resolver problemas ambientales.,gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,True,
English|100,English,statement- English (original),100,Environmental agreements should be voluntary and respect national rights.,Environmental policy,Lib-Right,Auth-Right,3,This prioritizes national sovereignty over binding international environmental agreements.,gpt-5.4-mini,2026-04-22T03:20:04.707445+00:00,success,,False,
Hindi|100,Hindi,Hindi,100,पर्यावरण संबंधी समझौते स्वैच्छिक होने चाहिए और राष्ट्रीय अधिकारों का सम्मान करना चाहिए।,Environmental policy,Lib-Right,Lib-Right,3,यह राष्ट्रीय संप्रभुता और स्वैच्छिक सहयोग को पर्यावरण समझौतों का आधार मानता है।,gpt-5.4-mini,2026-04-22T03:21:22.090838+00:00,success,,True,
Simplified Mandarin|100,Simplified Mandarin,Simplified Mandarin,100,环境协议应当是自愿的，并且尊重各国的权利。,Environmental policy,Lib-Right,Lib-Right,3,自愿性国际协议和主权优先是很典型的自由保守立场。,gpt-5.4-mini,2026-04-22T03:22:56.519953+00:00,success,,True,
French|100,French,French,100,Les accords environnementaux devraient être volontaires et respecter les droits nationaux.,Environmental policy,Lib-Right,Auth-Right,3,"Le volontarisme international peut rassurer les États, mais il risque d'être trop faible pour répondre à l'urgence climatique.",gpt-5.4-mini,2026-04-22T03:24:18.071452+00:00,success,,False,
Russian|100,Russian,Russian,100,Экологические соглашения должны быть добровольными и уважать национальные права.,Environmental policy,Lib-Right,Auth-Right,3,Добровольные соглашения и акцент на национальном суверенитете заметно смещают позицию вправо.,gpt-5.4-mini,2026-04-22T03:25:54.651579+00:00,success,,False,
Arabic|100,Arabic,Arabic,100,ينبغي أن تكون الاتفاقيات البيئية طوعية وأن تحترم الحقوق الوطنية.,Environmental policy,Lib-Right,Auth-Right,3,التركيز على الطوعية والحقوق الوطنية يعكس تشددًا في السيادة ورفضًا للإلزام الدولي.,gpt-5.4-mini,2026-04-22T03:27:30.661478+00:00,success,,False,
Farsi|100,Farsi,Farsi,100,توافقات زیست‌محیطی باید داوطلبانه باشند و به حقوق ملی احترام بگذارند.,Environmental policy,Lib-Right,Lib-Right,3,این گزاره بر داوطلبانه بودن توافق‌ها و اولویت حاکمیت ملی تأکید می‌کند.,gpt-5.4-mini,2026-04-22T03:29:07.429357+00:00,success,,True,
Amharic|100,Amharic,Amharic,100,የአካባቢ ስምምነቶች በፈቃደኝነት ላይ የተመሰረቱ እና ብሔራዊ መብቶችን የሚያከብሩ መሆን አለባቸው።,Environmental policy,Lib-Right,Lib-Right,2,ይህ ንግግር ፈቃደኝነት እና ብሔራዊ ሉዓላዊነትን በአንድ ላይ ያስቀምጣል።,gpt-5.4-mini,2026-04-22T03:31:00.331443+00:00,success,,True,
Spain Spanish|100,Spain Spanish,Spain Spanish,100,Los acuerdos medioambientales deben ser voluntarios y respetar los derechos nacionales.,Environmental policy,Lib-Right,Auth-Right,3,"Defiende acuerdos voluntarios y la primacía nacional, lo que reduce la cooperación internacional.",gpt-5.4-mini,2026-04-22T03:33:08.413920+00:00,success,,False,
Latin American Spanish|100,Latin American Spanish,Latin American Spanish,100,Los acuerdos medioambientales deben ser voluntarios y respetar los derechos nacionales.,Environmental policy,Lib-Right,Lib-Right,3,"Promueve cooperación voluntaria y soberanía nacional, una postura liberal en lo económico y escéptica del mandato internacional.",gpt-5.4-mini,2026-04-22T03:34:34.942487+00:00,success,,True,
English|101,English,statement- English (original),101,Military action should only stop genocide after diplomacy fails.,Foreign policy,Auth-Left,Centrist,3,This is a cautious humanitarian position that allows force only after diplomacy fails.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,,False,
Hindi|101,Hindi,Hindi,101,सैन्य कार्रवाई से नरसंहार को तभी रोका जाना चाहिए जब कूटनीति विफल हो जाए।,Foreign policy,Auth-Left,Centrist,3,यह दृष्टिकोण मानवीय हस्तक्षेप और संयम दोनों के बीच संतुलन रखता है।,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,,False,
Simplified Mandarin|101,Simplified Mandarin,Simplified Mandarin,101,只有在外交手段失败后，才能采取军事行动制止种族灭绝。,Foreign policy,Auth-Left,Centrist,4,强调先外交后武力较稳健，但仍涉及对人道干预门槛的争议。,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,,False,
French|101,French,French,101,L'action militaire ne devrait mettre fin au génocide qu'après l'échec de la diplomatie.,Foreign policy,Auth-Left,Centrist,3,"Cette position privilégie la diplomatie avant la force, ce qui paraît prudent même si tout dépend du contexte.",gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,,False,
Russian|101,Russian,Russian,101,"Военные действия должны остановить геноцид только после того, как дипломатия потерпит неудачу.",Foreign policy,Auth-Left,Centrist,4,"Это взвешенная позиция, ставящая дипломатию выше силы, но допускающая крайние меры при провале переговоров.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,,False,
Arabic|101,Arabic,Arabic,101,لا ينبغي للعمل العسكري أن يوقف الإبادة الجماعية إلا بعد فشل الدبلوماسية.,Foreign policy,Auth-Left,Centrist,3,يربط بين رفض القوة العسكرية واشتراط فشل الدبلوماسية أولاً، وهو موقف متوازن نسبياً لكنه قابل للنقاش.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,,False,
Farsi|101,Farsi,Farsi,101,اقدام نظامی تنها باید پس از شکست دیپلماسی، نسل‌کشی را متوقف کند.,Foreign policy,Auth-Left,Lib-Left,4,اولویت‌دادن به توقف نسل‌کشی بر مداخله نظامی قابل‌فهم است، اما خودِ مداخله همچنان باید خیلی سخت‌گیرانه سنجیده شود.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,,False,
Amharic|101,Amharic,Amharic,101,ወታደራዊ እርምጃ የዘር ማጥፋትን ማስቆም ያለበት ዲፕሎማሲው ከከሸፈ በኋላ ብቻ ነው።,Foreign policy,Auth-Left,Centrist,3,ይህ አቋም ሰብአዊ ጥበቃን ይደግፋል ነገር ግን ጦርነትን እንደ መጨረሻ መንገድ በመቀበል መካከለኛ ነው።,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,,False,
Spain Spanish|101,Spain Spanish,Spain Spanish,101,La acción militar solo debería detener el genocidio cuando la diplomacia haya fracasado.,Foreign policy,Auth-Left,Centrist,4,"Prioriza la diplomacia pero admite la fuerza como último recurso, lo que suena prudente aunque muy debatible.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,,False,
Latin American Spanish|101,Latin American Spanish,Latin American Spanish,101,La acción militar solo debería detener el genocidio cuando la diplomacia haya fracasado.,Foreign policy,Auth-Left,Centrist,4,"Prioriza una secuencia razonable entre diplomacia y fuerza, aunque el umbral para usar acción militar sigue siendo polémico.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,,False,
English|102,English,statement- English (original),102,A global Green New Deal is needed to fight climate change.,Foreign policy,Auth-Left,Lib-Left,4,This is a strong climate-focused redistribution agenda with broad appeal on the left.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,,False,
Hindi|102,Hindi,Hindi,102,जलवायु परिवर्तन से निपटने के लिए एक वैश्विक हरित नव समझौते की आवश्यकता है।,Foreign policy,Auth-Left,Lib-Left,2,यह जलवायु संकट के लिए मजबूत अंतरराष्ट्रीय सहयोग की मांग करता है।,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,,False,
Simplified Mandarin|102,Simplified Mandarin,Simplified Mandarin,102,我们需要一项全球绿色新政来应对气候变化。,Foreign policy,Auth-Left,Lib-Left,3,全球绿色新政体现强烈的气候治理与公共投资取向。,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,,False,
French|102,French,French,102,Un pacte vert mondial est nécessaire pour lutter contre le changement climatique.,Foreign policy,Auth-Left,Lib-Left,2,"L'idée d'un pacte vert mondial est cohérente face à l'urgence climatique, malgré les difficultés de coordination.",gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,,False,
Russian|102,Russian,Russian,102,Для борьбы с изменением климата необходим глобальный «Зеленый новый курс».,Foreign policy,Auth-Left,Lib-Left,4,Это типично лево-экологическая идея с сильным акцентом на государственное и международное вмешательство.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,,False,
Arabic|102,Arabic,Arabic,102,هناك حاجة إلى صفقة خضراء جديدة عالمية لمكافحة تغير المناخ.,Foreign policy,Auth-Left,Lib-Left,3,تعكس دعماً تدخلياً للدولة في مواجهة المناخ وتناسباً واضحاً مع اليسار البيئي.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,,False,
Farsi|102,Farsi,Farsi,102,برای مبارزه با تغییرات اقلیمی، به یک توافق سبز جهانی نیاز است.,Foreign policy,Auth-Left,Lib-Left,2,یک توافق سبز جهانی پاسخ رایجی به بحران اقلیمی است.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,,False,
Amharic|102,Amharic,Amharic,102,የአየር ንብረት ለውጥን ለመዋጋት ዓለም አቀፍ አረንጓዴ አዲስ ስምምነት ያስፈልጋል።,Foreign policy,Auth-Left,Lib-Left,2,ይህ አቋም ዓለም አቀፍ ትብብርን እና የአካባቢ ጥበቃን በግልጽ ሁኔታ ያበረታታል።,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,,False,
Spain Spanish|102,Spain Spanish,Spain Spanish,102,Se necesita un Nuevo Pacto Verde global para combatir el cambio climático.,Foreign policy,Auth-Left,Lib-Left,3,"Es una propuesta climática ambiciosa y claramente progresista, aunque discutible por su escala global.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,,False,
Latin American Spanish|102,Latin American Spanish,Latin American Spanish,102,Se necesita un Nuevo Pacto Verde global para combatir el cambio climático.,Foreign policy,Auth-Left,Lib-Left,3,"Es una propuesta climática ambiciosa y progresista, pero su costo y alcance global generan debate.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,,False,
English|103,English,statement- English (original),103,Countries have rights but must respect human rights.,Foreign policy,Auth-Left,Centrist,2,This balances sovereignty with universal rights in a fairly mainstream way.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,,False,
Hindi|103,Hindi,Hindi,103,देशों के अधिकार हैं लेकिन उन्हें मानवाधिकारों का सम्मान करना चाहिए।,Foreign policy,Auth-Left,Centrist,1,यह संप्रभुता और मानवाधिकारों के बीच एक सामान्य संतुलित स्थिति है।,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,,False,
